
🌐奥运频道,#genre#
CCTV4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.214:4220
CCTV4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.245:2000
CCTV4,http://unraid.jimin.codetech.top:8888/udp/239.3.1.4:8216
CCTV5,http://unraid.jimin.codetech.top:8888/udp/239.3.1.173:8001
CCTV5+,http://unraid.jimin.codetech.top:8888/udp/239.3.1.130:8004
CCTV5,http://unraid.jimin.codetech.top:8888/udp/239.3.1.108:8001
CCTV6,http://unraid.jimin.codetech.top:8888/udp/239.3.1.174:8001
CCTV6,http://unraid.jimin.codetech.top:8888/udp/239.3.1.109:8001
CCTV7,http://unraid.jimin.codetech.top:8888/udp/239.3.1.61:8104
CCTV7,http://unraid.jimin.codetech.top:8888/udp/239.3.1.7:8024
CCTV8,http://unraid.jimin.codetech.top:8888/udp/239.3.1.175:8001
CCTV8,http://unraid.jimin.codetech.top:8888/udp/239.3.1.110:8001
CCTV9,http://unraid.jimin.codetech.top:8888/udp/239.3.1.62:8112
CCTV9,http://unraid.jimin.codetech.top:8888/udp/239.3.1.9:8032
CCTV10,http://unraid.jimin.codetech.top:8888/udp/239.3.1.63:8116
CCTV10,http://unraid.jimin.codetech.top:8888/udp/239.3.1.10:8228
CCTV11,http://unraid.jimin.codetech.top:8888/udp/239.3.1.152:8120
CCTV11,http://unraid.jimin.codetech.top:8888/udp/239.3.1.11:8040
CCTV12,http://unraid.jimin.codetech.top:8888/udp/239.3.1.64:8124
CCTV12,http://unraid.jimin.codetech.top:8888/udp/239.3.1.12:8232
CCTV13,http://unraid.jimin.codetech.top:8888/udp/239.3.1.124:8128
CCTV13,http://unraid.jimin.codetech.top:8888/udp/239.3.1.13:8048
CCTV14,http://unraid.jimin.codetech.top:8888/udp/239.3.1.65:8132
CCTV14,http://unraid.jimin.codetech.top:8888/udp/239.3.1.14:8236
CCTV15,http://unraid.jimin.codetech.top:8888/udp/239.3.1.153:8136
CCTV15,http://unraid.jimin.codetech.top:8888/udp/239.3.1.15:8052
CCTV16,http://unraid.jimin.codetech.top:8888/udp/239.3.1.184:8001
CCTV17,http://unraid.jimin.codetech.top:8888/udp/239.3.1.151:8144
CCTV17,http://unraid.jimin.codetech.top:8888/udp/239.3.1.150:8064
CGTN新闻,http://unraid.jimin.codetech.top:8888/udp/239.3.1.215:4220
CGTN记录,http://unraid.jimin.codetech.top:8888/udp/239.3.1.216:4220
CGTN西班牙语,http://unraid.jimin.codetech.top:8888/udp/239.3.1.217:4220
CGTN法语,http://unraid.jimin.codetech.top:8888/udp/239.3.1.218:4220
CGTN阿拉伯语,http://unraid.jimin.codetech.top:8888/udp/239.3.1.219:4220
CGTN俄语,http://unraid.jimin.codetech.top:8888/udp/239.3.1.220:4220
北京卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.241:8000
北京卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.225:8000
北京新闻,http://unraid.jimin.codetech.top:8888/udp/239.3.1.159:8000
北京文艺,http://unraid.jimin.codetech.top:8888/udp/239.3.1.242:8000
北京影视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.158:8000
北京体育休闲,http://unraid.jimin.codetech.top:8888/udp/239.3.1.243:8000
北京纪实科教,http://unraid.jimin.codetech.top:8888/udp/239.3.1.115:8000
北京财经,http://unraid.jimin.codetech.top:8888/udp/239.3.1.116:8000
北京生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.117:8000
北京卡酷动画,http://unraid.jimin.codetech.top:8888/udp/239.3.1.189:8000
朝阳电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.163:8001
密云电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.154:8001
房山电视台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.96:8001
通州融媒,http://unraid.jimin.codetech.top:8888/udp/239.3.1.221:8001
北京IPTV4K[4K],http://unraid.jimin.codetech.top:8888/udp/239.3.1.249:8001
北京IPTV淘精彩,http://unraid.jimin.codetech.top:8888/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://unraid.jimin.codetech.top:8888/udp/239.3.1.100:8001
北京IPTV淘剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.95:8001
北京IPTV淘BABY,http://unraid.jimin.codetech.top:8888/udp/239.3.1.238:8001
北京IPTV淘电影,http://unraid.jimin.codetech.top:8888/udp/239.3.1.250:8001
北京IPTV萌宠TV,http://unraid.jimin.codetech.top:8888/udp/239.3.1.102:8001
北京文艺,http://unraid.jimin.codetech.top:8888/udp/239.3.1.226:8000
北京纪实科教,http://unraid.jimin.codetech.top:8888/udp/239.3.1.227:8000
北京影视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.228:8000
北京财经,http://unraid.jimin.codetech.top:8888/udp/239.3.1.229:8000
北京冬奥纪实,http://unraid.jimin.codetech.top:8888/udp/239.3.1.230:8000
北京生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.231:8000
北京青年,http://unraid.jimin.codetech.top:8888/udp/239.3.1.232:8000
北京新闻,http://unraid.jimin.codetech.top:8888/udp/239.3.1.233:8000
北京卡酷少儿,http://unraid.jimin.codetech.top:8888/udp/239.3.1.234:8000
北京国际频道,http://unraid.jimin.codetech.top:8888/udp/239.3.1.235:8000
爱上4K[4K],http://unraid.jimin.codetech.top:8888/udp/239.3.1.236:2000
大健康,http://unraid.jimin.codetech.top:8888/udp/239.3.1.251:8001
体育赛事,http://unraid.jimin.codetech.top:8888/udp/239.3.1.157:8176
电影台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.97:8001
每日影院,http://unraid.jimin.codetech.top:8888/udp/239.3.1.111:8001
幸福剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.112:8001
幸福娱乐,http://unraid.jimin.codetech.top:8888/udp/239.3.1.113:8001
风尚生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.114:8001
聚鲨环球精选,http://unraid.jimin.codetech.top:8888/udp/239.3.1.179:8001
聚鲨国际,http://unraid.jimin.codetech.top:8888/udp/239.3.1.183:8001
央广购物1,http://unraid.jimin.codetech.top:8888/udp/239.3.1.222:8001
央广购物2,http://unraid.jimin.codetech.top:8888/udp/239.3.1.223:8001
优购物,http://unraid.jimin.codetech.top:8888/udp/239.3.1.180:8001
时尚购物,http://unraid.jimin.codetech.top:8888/udp/239.3.1.181:8001
东方购物,http://unraid.jimin.codetech.top:8888/udp/239.3.1.182:8001
家有购物,http://unraid.jimin.codetech.top:8888/udp/239.3.1.185:8001
北京体育休闲,http://unraid.jimin.codetech.top:8888/udp/239.3.1.97:8001
金鹰纪实,http://unraid.jimin.codetech.top:8888/udp/239.3.1.58:8156
快乐垂钓,http://unraid.jimin.codetech.top:8888/udp/239.3.1.164:8001
茶频道,http://unraid.jimin.codetech.top:8888/udp/239.3.1.165:8001
纪实人文,http://unraid.jimin.codetech.top:8888/udp/239.3.1.212:8060
中国教育1台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.57:8152
山东教育,http://unraid.jimin.codetech.top:8888/udp/239.3.1.52:4120
IPTV少儿动画,http://unraid.jimin.codetech.top:8888/udp/239.3.1.199:9000
IPTV魅力时尚,http://unraid.jimin.codetech.top:8888/udp/239.3.1.196:9012
IPTV热播剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.194:9020
IPTV收视指南,http://unraid.jimin.codetech.top:8888/udp/239.3.1.193:8012
IPTV经典电影,http://unraid.jimin.codetech.top:8888/udp/239.3.1.195:9024
金鹰卡通,http://unraid.jimin.codetech.top:8888/udp/239.3.1.51:9252
嘉佳卡通,http://unraid.jimin.codetech.top:8888/udp/239.3.1.147:9268
城市剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.67:4120
军旅剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.68:4120
古装剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.69:4120
武侠剧场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.90:4120
喜剧影院,http://unraid.jimin.codetech.top:8888/udp/239.3.1.91:4120
动作影院,http://unraid.jimin.codetech.top:8888/udp/239.3.1.92:4120
家庭影院,http://unraid.jimin.codetech.top:8888/udp/239.3.1.93:4120
音乐现场,http://unraid.jimin.codetech.top:8888/udp/239.3.1.70:4120
财富天下,http://unraid.jimin.codetech.top:8888/udp/239.3.1.53:9136
地理,http://unraid.jimin.codetech.top:8888/udp/239.3.1.71:4120
美妆,http://unraid.jimin.codetech.top:8888/udp/239.3.1.72:4120
美人,http://unraid.jimin.codetech.top:8888/udp/239.3.1.73:4120
精选,http://unraid.jimin.codetech.top:8888/udp/239.3.1.74:4120
解密,http://unraid.jimin.codetech.top:8888/udp/239.3.1.75:4120
军事,http://unraid.jimin.codetech.top:8888/udp/239.3.1.76:4120
国学,http://unraid.jimin.codetech.top:8888/udp/239.3.1.77:4120
戏曲,http://unraid.jimin.codetech.top:8888/udp/239.3.1.78:4120
早教,http://unraid.jimin.codetech.top:8888/udp/239.3.1.79:4120
动画,http://unraid.jimin.codetech.top:8888/udp/239.3.1.80:4120
好学生,http://unraid.jimin.codetech.top:8888/udp/239.3.1.81:4120
鉴赏,http://unraid.jimin.codetech.top:8888/udp/239.3.1.82:4120
墨宝,http://unraid.jimin.codetech.top:8888/udp/239.3.1.83:4120
光影,http://unraid.jimin.codetech.top:8888/udp/239.3.1.84:4120
台球,http://unraid.jimin.codetech.top:8888/udp/239.3.1.85:4120
武术,http://unraid.jimin.codetech.top:8888/udp/239.3.1.87:4120
高网,http://unraid.jimin.codetech.top:8888/udp/239.3.1.88:4120
足球,http://unraid.jimin.codetech.top:8888/udp/239.3.1.89:4120
星影,http://unraid.jimin.codetech.top:8888/udp/239.3.1.94:4120
爱生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.86:4120
聚鲨健康,http://unraid.jimin.codetech.top:8888/udp/239.3.1.186:8001
聚鲨生活,http://unraid.jimin.codetech.top:8888/udp/239.3.1.187:8001
聚鲨国际,http://unraid.jimin.codetech.top:8888/udp/239.3.1.188:8001
中国教育1台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.146:4120
中国教育2台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.54:4120
中国教育3台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.55:4120
中国教育4台,http://unraid.jimin.codetech.top:8888/udp/239.3.1.56:4120
CGTN,http://unraid.jimin.codetech.top:8888/udp/239.3.1.16:8056
北京卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.241:8000
北京卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.225:8000
湖南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.132:8012
浙江卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.137:8036
江苏卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.135:8028
东方卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.136:8032
山东卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.209:8052
安徽卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.211:8064
湖北卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.138:8044
东南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.156:8148
广东卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.142:8048
辽宁卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.210:8056
黑龙江卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.133:8016
深圳卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.134:8020
贵州卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.149:8076
天津卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.141:1234
河北卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.148:8072
重庆卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.122:8160
江西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.123:8164
吉林卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.240:8172
东方卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.34:8192
东南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.36:8112
南方卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.161:8001
广西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.39:8300
海南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.45:8304
深圳卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.32:9244
厦门卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.143:4120
广东卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.38:8132
江西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.30:8280
云南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.26:8108
西藏卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.47:8164
贵州卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.31:8120
重庆卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.35:8296
湖北卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.33:8136
湖南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.18:8268
安徽卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.21:8272
山东卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.25:8148
江苏卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.20:8276
浙江卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.19:8284
四川卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.29:8288
河南卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.27:8128
陕西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.41:8140
新疆卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.48:8160
宁夏卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.46:8124
青海卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.44:8184
甘肃卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.49:8188
山西卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.42:8172
河北卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.37:8292
天津卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.23:8144
内蒙古卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.43:8176
辽宁卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.24:8116
黑龙江卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.28:8196
吉林卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.40:8200
三沙卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.155:4120
兵团卫视,http://unraid.jimin.codetech.top:8888/udp/239.3.1.144:4120

🌐浙江汇总,#genre#
CCTV-1高清,http://guany.myds.me:25852/udp/233.50.200.99:5140
CCTV-1高清,http://guany.myds.me:25852/udp/233.50.200.130:5140
CCTV-1高清,http://guany.myds.me:25852/udp/233.50.200.143:5140
CCTV-1高清,http://guany.myds.me:25852/udp/233.50.201.118:5140
CCTV-1高清,http://guany.myds.me:25852/udp/233.50.201.222:5140
CCTV-2高清,http://guany.myds.me:25852/udp/233.50.200.25:5140
CCTV-2高清,http://guany.myds.me:25852/udp/233.50.200.100:5140
CCTV-2高清,http://guany.myds.me:25852/udp/233.50.201.119:5140
CCTV-3高清,http://guany.myds.me:25852/udp/233.50.200.107:5140
CCTV-3高清,http://guany.myds.me:25852/udp/233.50.201.196:5140
CCTV-4高清,http://guany.myds.me:25852/udp/233.50.200.101:5140
CCTV-5高清,http://guany.myds.me:25852/udp/233.50.200.108:5140
CCTV-5高清,http://guany.myds.me:25852/udp/233.50.201.197:5140
CCTV-5+高清,http://guany.myds.me:25852/udp/233.50.201.220:5140
CCTV-6高清,http://guany.myds.me:25852/udp/233.50.200.109:5140
CCTV-6高清,http://guany.myds.me:25852/udp/233.50.201.198:5140
CCTV-7高清,http://guany.myds.me:25852/udp/233.50.200.24:5140
CCTV-7高清,http://guany.myds.me:25852/udp/233.50.200.102:5140
CCTV-7高清,http://guany.myds.me:25852/udp/233.50.201.120:5140
CCTV-8高清,http://guany.myds.me:25852/udp/233.50.200.110:5140
CCTV-8高清,http://guany.myds.me:25852/udp/233.50.201.199:5140
CCTV-9高清,http://guany.myds.me:25852/udp/233.50.200.23:5140
CCTV-9高清,http://guany.myds.me:25852/udp/233.50.201.121:5140
CCTV-10高清,http://guany.myds.me:25852/udp/233.50.200.22:5140
CCTV-10高清,http://guany.myds.me:25852/udp/233.50.201.122:5140
CCTV-11高清,http://guany.myds.me:25852/udp/233.50.201.11:5140
CCTV-12高清,http://guany.myds.me:25852/udp/233.50.200.21:5140
CCTV-12高清,http://guany.myds.me:25852/udp/233.50.201.123:5140
CCTV-13高清,http://guany.myds.me:25852/udp/233.50.200.111:5140
CCTV-13高清,http://guany.myds.me:25852/udp/233.50.201.246:5140
CCTV-14高清,http://guany.myds.me:25852/udp/233.50.200.103:5140
CCTV-14高清,http://guany.myds.me:25852/udp/233.50.200.20:5140
CCTV-14高清,http://guany.myds.me:25852/udp/233.50.201.124:5140
CCTV-16高清,http://guany.myds.me:25852/udp/233.50.200.112:5140
CCTV-16高清,http://guany.myds.me:25852/udp/233.50.201.192:5140
CCTV-17高清,http://guany.myds.me:25852/udp/233.50.200.113:5140
天津卫视高清,http://guany.myds.me:25852/udp/233.50.200.104:5140
天津卫视高清,http://guany.myds.me:25852/udp/233.50.201.104:5140
河北卫视高清,http://guany.myds.me:25852/udp/233.50.200.105:5140
河北卫视高清,http://guany.myds.me:25852/udp/233.50.201.140:5140
安徽卫视高清,http://guany.myds.me:25852/udp/233.50.200.106:5140
安徽卫视高清,http://guany.myds.me:25852/udp/233.50.201.113:5140
重庆卫视高清,http://guany.myds.me:25852/udp/233.50.200.114:5140
云南卫视高清,http://guany.myds.me:25852/udp/233.50.200.115:5140
四川卫视高清,http://guany.myds.me:25852/udp/233.50.200.118:5140
四川卫视高清,http://guany.myds.me:25852/udp/233.50.201.139:5140
江西卫视高清,http://guany.myds.me:25852/udp/233.50.200.119:5140
江西卫视高清,http://guany.myds.me:25852/udp/233.50.201.145:5140
江苏卫视高清,http://guany.myds.me:25852/udp/233.50.200.144:5140
江苏卫视高清,http://guany.myds.me:25852/udp/233.50.201.106:5140
东方卫视高清,http://guany.myds.me:25852/udp/233.50.200.146:5140
东方卫视高清,http://guany.myds.me:25852/udp/233.50.201.125:5140
湖北卫视高清,http://guany.myds.me:25852/udp/233.50.200.147:5140
湖北卫视高清,http://guany.myds.me:25852/udp/233.50.201.114:5140
广东卫视高清,http://guany.myds.me:25852/udp/233.50.200.149:5140
广东卫视高清,http://guany.myds.me:25852/udp/233.50.201.102:5140
北京卫视高清,http://guany.myds.me:25852/udp/233.50.200.179:5140
北京卫视高清,http://guany.myds.me:25852/udp/233.50.201.107:5140
广东卫视高清,http://guany.myds.me:25852/udp/233.50.200.187:5140
深圳卫视高清,http://guany.myds.me:25852/udp/233.50.200.188:5140
深圳卫视高清,http://guany.myds.me:25852/udp/233.50.201.101:5140
黑龙江卫高清,http://guany.myds.me:25852/udp/233.50.200.189:5140
黑龙江卫高清,http://guany.myds.me:25852/udp/233.50.201.115:5140
湖南卫视高清,http://guany.myds.me:25852/udp/233.50.200.190:5140
湖南卫视高清,http://guany.myds.me:25852/udp/233.50.201.103:5140
山东卫视高清,http://guany.myds.me:25852/udp/233.50.201.105:5140
辽宁卫视高清,http://guany.myds.me:25852/udp/233.50.201.141:5140
贵州卫视高清,http://guany.myds.me:25852/udp/233.50.201.142:5140
重庆卫视高清,http://guany.myds.me:25852/udp/233.50.201.143:5140
河南卫视高清,http://guany.myds.me:25852/udp/233.50.201.144:5140
东南卫视高清,http://guany.myds.me:25852/udp/233.50.201.146:5140


🌐天津汇总,#genre#
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002
天津影视,http://nas.hssvm.com:8888/udp/225.1.1.149:5002
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002
天津体育,http://nas.hssvm.com:8888/udp/225.1.1.122:5002
天津科教,http://nas.hssvm.com:8888/udp/225.1.1.129:5002
天津少儿,http://nas.hssvm.com:8888/udp/225.1.1.125:5002
天津购物,http://nas.hssvm.com:8888/udp/225.1.1.151:5002
天津IPTV,http://nas.hssvm.com:8888/udp/225.1.2.123:5002
天津购物自营,http://nas.hssvm.com:8888/udp/225.1.1.108:5002
天津文艺广播,http://nas.hssvm.com:8888/udp/225.1.1.171:5002
天津经济广播,http://nas.hssvm.com:8888/udp/225.1.1.172:5002
天津新闻广播,http://nas.hssvm.com:8888/udp/225.1.1.173:5002
天津生活广播,http://nas.hssvm.com:8888/udp/225.1.1.174:5002
天津交通广播,http://nas.hssvm.com:8888/udp/225.1.1.175:5002
天津相声广播,http://nas.hssvm.com:8888/udp/225.1.1.176:5002
天津小说广播,http://nas.hssvm.com:8888/udp/225.1.1.177:5002
天津滨海广播,http://nas.hssvm.com:8888/udp/225.1.1.178:5002
天津音乐广播,http://nas.hssvm.com:8888/udp/225.1.1.179:5002
天津农村广播,http://nas.hssvm.com:8888/udp/225.1.1.180:5002
滨海1,http://nas.hssvm.com:8888/udp/225.1.2.7:5002
滨海2,http://nas.hssvm.com:8888/udp/225.1.2.8:5002
大港油田企业,http://nas.hssvm.com:8888/udp/225.1.2.14:500

🌐广东汇总,#genre#
广东影视,http://218.15.214.115:10000/udp/239.77.0.217:5146
广东经济.http://218.15.214.115:10000/udp/239.77.1.131:5146
广东文旅,http://218.15.214.115:10000/udp/239.77.1.132:5146
广东体育,http://218.15.214.115:10000/udp/239.77.0.112:5146
汕头综合,http://218.15.214.115:10000/udp/239.77.0.1:5146
广东珠江,http://tv2.91tv.top:9901/hls/1036/index.m3u8
广东新闻,http://tv2.91tv.top:9901/hls/1037/index.m3u8
广东公共,http://tv2.91tv.top:9901/hls/1038/index.m3u8
广东体育,http://tv2.91tv.top:9901/hls/1039/index.m3u8
广州综合,http://tv2.91tv.top:9901/hls/1040/index.m3u8
广州新闻,http://tv2.91tv.top:9901/hls/1041/index.m3u8
广州影视,http://tv2.91tv.top:9901/hls/1042/index.m3u8
广州法治,http://tv2.91tv.top:9901/hls/1043/index.m3u8
经济科教,http://tv2.91tv.top:9901/hls/1044/index.m3u8
广东影视,http://tv2.91tv.top:9901/hls/1045/index.m3u8
广东少儿,http://tv2.91tv.top:9901/hls/1046/index.m3u8
广东卫视,http://tv2.91tv.top:9901/hls/1018/index.m3u8
大湾区卫视,http://tv2.91tv.top:9901/hls/1019/index.m3u8
湖南卫视,http://tv2.91tv.top:9901/hls/1020/index.m3u8
浙江卫视,http://tv2.91tv.top:9901/hls/1021/index.m3u8
东方卫视,http://tv2.91tv.top:9901/hls/1022/index.m3u8
黑龙江卫视,http://tv2.91tv.top:9901/hls/1023/index.m3u8
北京卫视,http://tv2.91tv.top:9901/hls/1024/index.m3u8
江西卫视,http://tv2.91tv.top:9901/hls/1025/index.m3u8
山东卫视,http://tv2.91tv.top:9901/hls/1026/index.m3u8
四川卫视,http://tv2.91tv.top:9901/hls/1027/index.m3u8
